Application_ID,Age,Education_Level,Course_Type,Course_Duration,Institution_Type,Institution_Location,Admission_Status,Annual_Course_Fee,Total_Education_Cost,Loan_Amount,Family_Monthly_Income,Family_Existing_EMI,Number_of_Dependents,Previous_Academic_Performance,Co_Applicant_Occupation,Co_Applicant_Monthly_Income,Loan_Approval
EL100606,18,Postgraduate,Other Professional,3,Private,Rural,Confirmed,136000,464000,443000,34400,6600,1,Good,Salaried,32700,Approved
EL100607,17,Undergraduate,Arts,1,College,Semi Urban,Confirmed,126000,135000,122000,69800,4700,3,Average,Private Employee,43000,Approved
EL100608,17,Professional Course,Science,3,Government,Urban,Confirmed,83000,272000,206000,24800,3400,0,Good,Self Employed,67100,Rejected
EL100609,27,Postgraduate,Law,4,Private,Rural,Confirmed,213000,978000,764000,26000,3900,1,Below Average,Business Owner,35100,Rejected
EL100610,19,Diploma,Engineering,3,College,Semi Urban,Confirmed,173000,575000,456000,47400,7300,0,Excellent,Private Employee,39900,Rejected
EL100611,19,PhD,Management,6,College,Semi Urban,Provisional,328000,2322000,1776000,28100,1000,2,Good,Not Applicable,0,Rejected
EL100612,17,PhD,Commerce,6,Private,Urban,Confirmed,144000,953000,795000,28000,6200,2,Excellent,Private Employee,22100,Rejected
EL100613,26,PhD,Science,6,Government,Semi Urban,Confirmed,97000,701000,565000,87100,7200,1,Excellent,Professional,17800,Approved
EL100614,17,Undergraduate,Arts,4,Private,Semi Urban,Confirmed,173000,752000,544000,23500,4300,0,Average,Not Applicable,0,Rejected
EL100615,17,Undergraduate,Engineering,4,Private,Urban,Confirmed,190000,936000,538000,27800,3100,2,Average,Self Employed,15200,Approved
EL100616,20,Diploma,Commerce,3,Private,Semi Urban,Confirmed,133000,451000,337000,50000,15100,2,Below Average,Salaried,19100,Rejected
EL100617,21,Postgraduate,Medical,4,Private,Urban,Confirmed,750000,3183000,2745000,39200,10200,3,Average,Self Employed,68000,Approved
EL100618,23,Postgraduate,Management,2,University,Urban,Provisional,358000,766000,652000,20200,6500,3,Good,Self Employed,11600,Approved
EL100619,19,Postgraduate,Other Professional,2,University,Rural,Provisional,82000,190000,180000,97900,27300,0,Good,Business Owner,35100,Approved
EL100620,26,Undergraduate,Engineering,5,College,Urban,Confirmed,231000,1423000,1370000,27000,3200,2,Average,Government Employee,13500,Rejected
EL100621,19,Undergraduate,Engineering,4,University,Urban,Provisional,205000,946000,809000,35500,2900,3,Average,Government Employee,37300,Approved
EL100622,17,Postgraduate,Management,1,Private,Semi Urban,Confirmed,303000,345000,268000,49900,1400,2,Excellent,Business Owner,81500,Approved
EL100623,17,Postgraduate,Science,2,Government,Semi Urban,Confirmed,52000,125000,100000,118300,18200,3,Below Average,Self Employed,17000,Approved
EL100624,18,Diploma,Engineering,3,College,Semi Urban,Confirmed,212000,697000,463000,32700,4300,4,Below Average,Not Applicable,0,Rejected
EL100625,17,Diploma,Engineering,4,University,Urban,Provisional,221000,1048000,912000,25300,3200,1,Average,Government Employee,36200,Approved
EL100626,24,Undergraduate,Management,5,Private,Semi Urban,Provisional,372000,2034000,1929000,51500,2900,0,Good,Government Employee,21100,Rejected
EL100627,17,Undergraduate,Commerce,2,Government,Urban,Confirmed,57000,139000,126000,114000,18500,0,Good,Self Employed,26900,Approved
EL100628,21,Undergraduate,Engineering,1,University,Urban,Confirmed,154000,189000,158000,43000,4100,0,Average,Not Applicable,0,Rejected
EL100629,17,Undergraduate,Science,2,Government,Urban,Confirmed,68000,148000,106000,34800,3000,2,Good,Government Employee,40500,Approved
EL100630,17,Diploma,Science,4,University,Urban,Confirmed,114000,492000,343000,48800,7100,0,Good,Government Employee,40700,Approved
EL100631,25,Postgraduate,Computer Science,4,Government,Semi Urban,Provisional,116000,554000,402000,14200,1700,4,Average,Not Applicable,0,Rejected
EL100632,27,PhD,Engineering,6,Private,Urban,Confirmed,305000,2160000,1383000,29500,0,2,Excellent,Government Employee,37800,Approved
EL100633,25,Postgraduate,Computer Science,4,Private,Rural,Confirmed,236000,1109000,877000,16100,1000,4,Excellent,Private Employee,26800,Approved
EL100634,17,Undergraduate,Medical,4,Private,Rural,Confirmed,855000,3939000,1302000,33500,6000,2,Excellent,Not Applicable,0,Approved
EL100635,17,Postgraduate,Management,2,College,Urban,Confirmed,404000,869000,582000,31100,3900,1,Good,Professional,29500,Approved
EL100636,28,Undergraduate,Arts,3,Private,Semi Urban,Confirmed,110000,394000,300000,12000,0,1,Good,Government Employee,40800,Approved
EL100637,20,Undergraduate,Engineering,4,Government,Semi Urban,Provisional,169000,732000,732000,43900,8500,3,Average,Not Applicable,0,Rejected
EL100638,17,Postgraduate,Engineering,4,Government,Urban,Confirmed,150000,695000,522000,54700,6900,0,Excellent,Professional,33500,Approved
EL100639,25,Postgraduate,Engineering,5,Government,Urban,Confirmed,166000,929000,703000,36400,1300,3,Good,Not Applicable,0,Rejected
EL100640,21,Undergraduate,Engineering,2,Private,Semi Urban,Confirmed,229000,511000,319000,18700,1300,0,Excellent,Private Employee,19800,Approved
EL100641,23,Diploma,Medical,5,Government,Urban,Provisional,457000,2780000,2780000,75600,11000,2,Good,Business Owner,53000,Approved
EL100642,17,Postgraduate,Management,2,Private,Semi Urban,Provisional,419000,956000,600000,103600,0,1,Excellent,Private Employee,36500,Approved
EL100643,20,Undergraduate,Arts,3,University,Urban,Confirmed,83000,286000,286000,49000,8200,2,Good,Private Employee,36700,Approved
EL100644,24,Diploma,Engineering,1,College,Urban,Confirmed,252000,310000,198000,33600,7400,3,Average,Business Owner,17700,Rejected
EL100645,19,Undergraduate,Management,2,Government,Semi Urban,Confirmed,286000,664000,592000,33800,7100,0,Below Average,Private Employee,26000,Approved
EL100646,25,Postgraduate,Law,2,College,Urban,Confirmed,118000,286000,212000,49800,11600,4,Good,Private Employee,41400,Approved
EL100647,17,Postgraduate,Computer Science,2,College,Semi Urban,Confirmed,204000,499000,332000,42000,2500,2,Good,Private Employee,36500,Approved
EL100648,21,Postgraduate,Science,4,University,Semi Urban,Confirmed,139000,661000,596000,49900,11100,1,Average,Salaried,121800,Approved
EL100649,27,Diploma,Computer Science,4,University,Urban,Provisional,217000,936000,889000,50300,7800,4,Average,Not Applicable,0,Rejected
EL100650,17,Undergraduate,Engineering,4,Private,Rural,Confirmed,255000,1095000,791000,27700,1500,3,Good,Professional,20600,Rejected
EL100651,22,Undergraduate,Engineering,4,Government,Urban,Confirmed,105000,477000,356000,26600,4600,1,Below Average,Private Employee,23400,Rejected
EL100652,23,Postgraduate,Arts,4,College,Semi Urban,Confirmed,99000,421000,290000,34900,5900,0,Good,Self Employed,18600,Rejected
EL100653,21,Undergraduate,Science,5,College,Urban,Confirmed,105000,583000,457000,50700,13600,4,Below Average,Not Applicable,0,Rejected
EL100654,20,Undergraduate,Computer Science,1,Private,Urban,Confirmed,324000,354000,207000,18400,4400,2,Below Average,Private Employee,31400,Approved
EL100655,18,Postgraduate,Computer Science,5,Government,Rural,Confirmed,142000,751000,260000,35800,2400,2,Below Average,Self Employed,23000,Approved
EL100656,22,Undergraduate,Computer Science,3,Government,Rural,Provisional,160000,542000,254000,39400,6300,0,Excellent,Salaried,62000,Approved
EL100657,21,Postgraduate,Engineering,3,Private,Urban,Confirmed,187000,617000,442000,31500,5000,2,Good,Not Applicable,0,Rejected
EL100658,17,Postgraduate,Engineering,4,College,Urban,Provisional,222000,951000,561000,80900,12300,1,Good,Salaried,47800,Approved
EL100659,25,Diploma,Other Professional,1,Government,Semi Urban,Confirmed,49000,59000,50000,74300,7600,1,Average,Professional,25900,Approved
EL100660,18,PhD,Engineering,4,University,Urban,Confirmed,207000,1021000,687000,49400,14200,1,Good,Private Employee,49100,Approved
EL100661,17,Postgraduate,Management,3,College,Rural,Confirmed,384000,1353000,871000,97300,7200,0,Good,Business Owner,52200,Approved
EL100662,19,Professional Course,Commerce,4,Private,Urban,Confirmed,167000,826000,539000,62300,17400,2,Good,Business Owner,71500,Rejected
EL100663,18,Postgraduate,Management,5,University,Urban,Provisional,241000,1305000,1168000,42900,100,2,Good,Private Employee,22100,Rejected
EL100664,20,Diploma,Other Professional,2,Private,Urban,Confirmed,174000,419000,329000,31600,3000,2,Average,Not Applicable,0,Rejected
EL100665,17,Diploma,Engineering,2,Government,Urban,Confirmed,95000,215000,212000,32900,6500,0,Below Average,Government Employee,19700,Rejected
EL100666,23,PhD,Science,6,Private,Rural,Confirmed,101000,696000,533000,48500,1700,1,Good,Salaried,127000,Approved
EL100667,26,Diploma,Engineering,3,Government,Semi Urban,Confirmed,161000,571000,265000,33300,2100,3,Excellent,Not Applicable,0,Rejected
EL100668,21,Professional Course,Medical,4,University,Urban,Confirmed,414000,1998000,1186000,18800,3300,2,Average,Government Employee,60000,Approved
EL100669,17,Postgraduate,Computer Science,3,Private,Urban,Confirmed,273000,870000,668000,33200,0,0,Good,Salaried,32400,Approved
EL100670,18,Professional Course,Science,4,College,Urban,Confirmed,136000,613000,482000,67100,15400,3,Good,Salaried,48200,Rejected
EL100671,22,Postgraduate,Management,2,Private,Semi Urban,Provisional,343000,825000,546000,12000,3200,2,Good,Government Employee,29500,Rejected
EL100672,17,Undergraduate,Medical,4,College,Semi Urban,Confirmed,623000,2883000,1818000,80900,21600,1,Good,Professional,49400,Approved
EL100673,17,Undergraduate,Management,1,University,Urban,Confirmed,333000,372000,245000,53500,8500,3,Excellent,Business Owner,34600,Approved
EL100674,17,Postgraduate,Engineering,4,University,Semi Urban,Confirmed,177000,749000,546000,35700,3300,1,Average,Salaried,76000,Approved
EL100675,21,Undergraduate,Science,2,Private,Semi Urban,Confirmed,138000,290000,215000,46300,4500,2,Below Average,Private Employee,35200,Approved
EL100676,29,Undergraduate,Law,4,Private,Rural,Confirmed,200000,908000,531000,64900,10100,3,Below Average,Business Owner,20000,Approved
EL100677,17,Undergraduate,Commerce,5,University,Semi Urban,Confirmed,128000,734000,578000,40800,5800,0,Average,Professional,39500,Approved
EL100678,24,Postgraduate,Management,2,University,Urban,Confirmed,381000,835000,656000,64500,6200,2,Good,Private Employee,29900,Approved
EL100679,19,Undergraduate,Commerce,2,University,Urban,Confirmed,96000,232000,170000,61400,16700,0,Below Average,Government Employee,17300,Rejected
EL100680,17,Postgraduate,Computer Science,1,Government,Rural,Confirmed,166000,198000,128000,43800,4700,4,Average,Not Applicable,0,Approved
EL100681,26,Postgraduate,Engineering,5,Government,Urban,Confirmed,135000,734000,624000,23000,6000,1,Good,Government Employee,21200,Rejected
EL100682,29,Diploma,Management,3,Government,Urban,Confirmed,257000,839000,796000,38200,5300,4,Good,Not Applicable,0,Rejected
EL100683,22,Postgraduate,Commerce,4,Government,Urban,Confirmed,51000,249000,170000,14500,1900,1,Average,Salaried,30400,Approved
EL100684,22,Undergraduate,Science,5,University,Semi Urban,Confirmed,94000,580000,380000,50200,8900,3,Average,Private Employee,9700,Approved
EL100685,21,Professional Course,Management,5,Private,Semi Urban,Provisional,379000,2363000,1937000,32500,5700,3,Good,Salaried,23500,Rejected
EL100686,20,Professional Course,Science,5,Private,Semi Urban,Confirmed,151000,896000,515000,29500,3500,1,Good,Not Applicable,0,Rejected
EL100687,22,Undergraduate,Arts,2,Government,Urban,Confirmed,59000,146000,82000,55700,10100,2,Good,Private Employee,26700,Approved
EL100688,23,Undergraduate,Law,4,University,Semi Urban,Confirmed,161000,695000,454000,21300,4100,1,Average,Not Applicable,0,Rejected
EL100689,27,Postgraduate,Other Professional,5,Government,Rural,Confirmed,97000,524000,417000,42400,11800,0,Good,Professional,28400,Rejected
EL100690,19,PhD,Engineering,6,Government,Urban,Confirmed,92000,584000,361000,33900,4600,1,Good,Salaried,38800,Rejected
EL100691,21,PhD,Management,6,College,Urban,Provisional,316000,2195000,1640000,36700,2200,2,Excellent,Salaried,25200,Rejected
EL100692,21,Professional Course,Arts,5,University,Rural,Confirmed,80000,438000,196000,46300,3200,1,Average,Not Applicable,0,Approved
EL100693,25,Professional Course,Science,4,Government,Urban,Confirmed,78000,363000,306000,99900,34300,2,Good,Private Employee,23300,Approved
EL100694,29,Diploma,Engineering,4,Government,Urban,Confirmed,109000,458000,442000,49000,0,3,Good,Professional,41800,Approved
EL100695,25,Undergraduate,Commerce,4,Private,Urban,Confirmed,180000,832000,510000,79200,1800,1,Below Average,Business Owner,18900,Approved
EL100696,24,Undergraduate,Law,3,University,Semi Urban,Confirmed,138000,508000,415000,80600,10700,0,Good,Self Employed,40200,Approved
EL100697,24,Undergraduate,Medical,4,Government,Semi Urban,Confirmed,480000,2295000,1650000,59000,4400,2,Good,Private Employee,25700,Rejected
EL100698,25,Undergraduate,Management,4,Private,Semi Urban,Confirmed,285000,1281000,981000,16000,3300,0,Good,Self Employed,59200,Approved
EL100699,29,Undergraduate,Management,5,Private,Urban,Provisional,519000,2760000,1968000,35600,7000,0,Average,Not Applicable,0,Rejected
EL100700,17,Postgraduate,Management,5,Private,Urban,Confirmed,358000,1967000,1386000,23300,1900,0,Good,Self Employed,16100,Approved
EL100701,23,Diploma,Computer Science,2,University,Urban,Confirmed,168000,387000,242000,168000,44600,1,Good,Not Applicable,0,Approved
EL100702,17,Undergraduate,Engineering,4,College,Urban,Confirmed,237000,1044000,612000,24300,700,2,Good,Government Employee,39000,Approved
EL100703,24,Diploma,Arts,1,Government,Semi Urban,Confirmed,64000,77000,70000,19000,1200,1,Average,Professional,37300,Rejected
EL100704,23,Professional Course,Engineering,4,Government,Semi Urban,Confirmed,140000,693000,345000,12000,3300,4,Good,Private Employee,47400,Approved
EL100705,19,Undergraduate,Science,5,Government,Rural,Confirmed,85000,461000,344000,23900,300,3,Good,Salaried,17100,Approved
EL100706,17,Undergraduate,Engineering,5,Government,Urban,Confirmed,125000,657000,486000,42700,6900,4,Average,Business Owner,19300,Rejected
EL100707,21,Postgraduate,Science,4,Private,Urban,Provisional,104000,444000,330000,69100,18700,2,Average,Business Owner,61400,Approved
EL100708,22,PhD,Management,6,Government,Semi Urban,Confirmed,283000,2056000,1747000,23500,0,0,Average,Not Applicable,0,Rejected
EL100709,21,Diploma,Commerce,3,College,Semi Urban,Confirmed,115000,366000,254000,72100,7200,0,Good,Business Owner,23100,Rejected
EL100710,19,Undergraduate,Engineering,4,College,Urban,Confirmed,238000,1142000,968000,38900,8400,1,Below Average,Salaried,11300,Rejected
EL100711,18,Postgraduate,Computer Science,2,University,Rural,Provisional,247000,559000,559000,31500,3300,2,Good,Not Applicable,0,Rejected
EL100712,21,Diploma,Medical,4,Private,Semi Urban,Confirmed,838000,3805000,2767000,43800,5900,2,Average,Government Employee,17600,Rejected
EL100713,18,Undergraduate,Engineering,4,University,Urban,Provisional,200000,957000,426000,81500,12000,1,Good,Business Owner,21800,Approved
EL100714,24,Postgraduate,Arts,1,Private,Semi Urban,Confirmed,95000,106000,77000,41200,6500,2,Good,Business Owner,35200,Approved
EL100715,21,Postgraduate,Engineering,4,University,Semi Urban,Provisional,237000,1149000,820000,23100,1300,1,Good,Government Employee,14000,Rejected
EL100716,17,Undergraduate,Law,3,Government,Urban,Provisional,135000,433000,351000,49600,9900,2,Good,Private Employee,22200,Rejected
EL100717,22,Professional Course,Computer Science,1,College,Urban,Confirmed,242000,289000,130000,49200,7500,1,Good,Business Owner,14800,Approved
EL100718,22,Undergraduate,Engineering,2,Private,Urban,Confirmed,319000,785000,627000,36500,1000,1,Average,Professional,23600,Approved
EL100719,27,PhD,Law,4,Private,Urban,Confirmed,168000,728000,500000,66900,5900,2,Good,Not Applicable,0,Approved
EL100720,24,Diploma,Engineering,2,Private,Semi Urban,Confirmed,218000,506000,440000,12800,0,4,Average,Not Applicable,0,Rejected
EL100721,18,Undergraduate,Science,4,Government,Urban,Confirmed,57000,269000,181000,48000,7200,2,Good,Salaried,40800,Approved
EL100722,26,Diploma,Management,4,College,Urban,Provisional,346000,1490000,1311000,59400,10300,1,Good,Salaried,22300,Rejected
EL100723,17,Undergraduate,Computer Science,3,University,Semi Urban,Confirmed,201000,699000,366000,19400,2900,2,Good,Salaried,16400,Approved
EL100724,21,Undergraduate,Science,4,College,Urban,Confirmed,77000,339000,255000,19100,3400,2,Good,Not Applicable,0,Rejected
EL100725,24,Undergraduate,Engineering,4,College,Semi Urban,Confirmed,199000,956000,578000,66100,9400,0,Average,Salaried,12700,Approved
EL100726,26,Professional Course,Commerce,4,Private,Semi Urban,Confirmed,127000,591000,400000,72200,14300,2,Excellent,Business Owner,42500,Approved
EL100727,28,Professional Course,Engineering,4,College,Semi Urban,Confirmed,188000,851000,851000,79200,9400,1,Good,Not Applicable,0,Approved
EL100728,25,Undergraduate,Arts,4,College,Urban,Provisional,88000,422000,256000,28400,5500,2,Good,Private Employee,29300,Approved
EL100729,21,Postgraduate,Engineering,2,Government,Urban,Confirmed,102000,244000,169000,44400,600,0,Good,Salaried,11900,Approved
EL100730,23,Professional Course,Engineering,2,Private,Semi Urban,Confirmed,247000,539000,312000,47400,200,3,Excellent,Salaried,30600,Rejected
EL100731,22,Postgraduate,Engineering,2,Private,Urban,Confirmed,209000,441000,310000,17100,2400,0,Average,Self Employed,26100,Approved
EL100732,19,Undergraduate,Commerce,4,University,Semi Urban,Confirmed,98000,431000,314000,43400,8300,1,Excellent,Private Employee,17600,Rejected
